Cell id,Area,Perimeter,Convex hull area,Convex hull perimeter,Major axis vector,Major axis angle (rad),Major axis length,Minor axis length,Centroids,Fibre length
217,905,130,943,130,"(35 , -14)",-0.3805063771123649,37.0,32.0,"(995.0 , 503.0)",20.201626123751154
218,2632,288,3112,272,"(8 , -90)",-1.482140444927459,90.0,44.0,"(1246.0 , 533.0)",21.482676238739643
219,1719,180,1774,180,"(29 , 42)",0.9664908199286669,51.0,45.0,"(172.0 , 512.0)",27.5071443154641
220,1501,182,1551,182,"(53 , -27)",-0.47116626431311,59.0,34.0,"(597.0 , 508.0)",21.6410394191197
221,1638,238,1932,238,"(43 , -74)",-1.0444039625684765,85.0,29.0,"(918.0 , 523.0)",15.885208930914274
222,1088,160,1123,160,"(49 , 28)",0.5191461142465229,56.0,28.0,"(417.0 , 507.0)",17.372583002030478
223,1298,168,1390,168,"(32 , -42)",-0.9197196053504169,52.0,34.0,"(651.0 , 514.0)",20.412966855077098
224,2804,288,3426,282,"(80 , -8)",-0.09966865249116204,80.0,58.0,"(1450.0 , 522.0)",23.214756329398128
225,2344,306,3360,300,"(75 , 49)",0.578714944913199,89.0,39.0,"(1630.0 , 526.0)",17.26951798271434
226,1301,158,1346,158,"(19 , -43)",-1.154731821071074,47.0,38.0,"(1209.0 , 516.0)",23.398757811895383
227,1861,204,1985,204,"(59 , -28)",-0.44310255496740586,65.0,39.0,"(337.0 , 516.0)",23.797058982529112
228,1396,170,1484,170,"(21 , -42)",-1.1071487177940904,46.0,38.0,"(863.0 , 520.0)",22.245370899470906
229,1553,180,1656,180,"(12 , -46)",-1.3156139361740782,47.0,44.0,"(1159.0 , 520.0)",23.27443901759957
230,1111,148,1151,148,"(27 , 39)",0.9652516631899266,47.0,32.0,"(1533.0 , 517.0)",20.93762159579099
231,1092,152,1150,152,"(15 , -45)",-1.2490457723982544,47.0,30.0,"(1990.0 , 519.0)",19.23833696070628
232,1769,209,1945,210,"(55 , 33)",0.5404195002705842,64.0,42.0,"(1316.0 , 530.0)",21.248991951873563
233,1689,208,1851,208,"(49 , -49)",-0.7853981633974483,69.0,36.0,"(501.0 , 530.0)",20.14093535585202
234,1574,190,1640,190,"(37 , -43)",-0.8602580111082151,56.0,35.0,"(570.0 , 533.0)",21.380084226782046
235,1641,182,1702,182,"(22 , 54)",1.1839206090638685,58.0,38.0,"(1715.0 , 538.0)",24.78165064489934
236,3192,324,3838,320,"(62 , 80)",0.9114862584620387,101.0,46.0,"(1869.0 , 549.0)",22.956912556274197
237,950,142,1028,142,"(21 , -39)",-1.0768549578753155,44.0,27.0,"(1958.0 , 533.0)",17.886085046191464
238,850,130,891,130,"(10 , -35)",-1.2924966677897853,36.0,32.0,"(986.0 , 541.0)",18.13859338365493
239,1023,140,1063,140,"(34 , -26)",-0.6528466311007742,42.0,33.0,"(202.0 , 549.0)",20.787329596448103
240,419,88,435,88,"(20 , 23)",0.8550527371260165,30.0,22.0,"(1478.0 , 543.0)",13.93774225170145
241,1531,188,1680,188,"(47 , 16)",0.32811989501530536,49.0,44.0,"(629.0 , 556.0)",20.961566867416927
242,1207,158,1285,158,"(39 , 21)",0.4939413689195812,44.0,39.0,"(726.0 , 555.0)",20.7050538707875
243,1749,228,1947,228,"(18 , -81)",-1.3521273809209546,82.0,27.0,"(329.0 , 576.0)",18.27016653792583
244,2253,240,2568,234,"(13 , -75)",-1.3991682584140166,76.0,43.0,"(1655.0 , 576.0)",23.298501392994865
245,963,134,991,134,"(23 , -29)",-0.9002747688143474,37.0,35.0,"(680.0 , 562.0)",20.88057053587604
246,2379,252,2656,252,"(81 , -23)",-0.27666833908189503,84.0,40.0,"(1308.0 , 568.0)",23.12519592524623
247,2288,232,2451,232,"(74 , 26)",0.33787818824027843,78.0,44.0,"(1436.0 , 574.0)",25.197561066286546
248,4105,324,4567,322,"(99 , -34)",-0.33081375034235044,104.0,60.0,"(1035.0 , 586.0)",31.441953226544534
249,1729,210,1928,210,"(57 , 38)",0.5880026035475675,68.0,38.0,"(1768.0 , 583.0)",20.449258978925307
250,2225,228,2365,228,"(43 , 53)",0.8891905038544912,68.0,51.0,"(497.0 , 599.0)",25.0
251,2757,312,3177,308,"(91 , -49)",-0.4939413689195812,103.0,38.0,"(842.0 , 603.0)",20.319847434321048
252,1270,158,1345,158,"(43 , 20)",0.4353532751523024,47.0,33.0,"(1898.0 , 589.0)",22.46327496259918
253,1782,208,1943,208,"(37 , 53)",0.9613377888499761,64.0,41.0,"(713.0 , 600.0)",21.635547098622048
254,1074,150,1140,150,"(31 , 25)",0.6786624907483126,39.0,35.0,"(655.0 , 597.0)",19.272273866441815
255,1448,184,1599,182,"(43 , -27)",-0.5606869949828056,50.0,49.0,"(1329.0 , 601.0)",20.15430403335983
256,1826,210,1971,210,"(17 , -69)",-1.3292306196995707,71.0,36.0,"(1712.0 , 615.0)",22.0
257,1284,172,1365,172,"(43 , 32)",0.6397697828266257,53.0,31.0,"(588.0 , 601.0)",19.230271351990574
258,2238,264,2650,258,"(40 , 70)",1.0516502125483738,80.0,39.0,"(1145.0 , 618.0)",19.978266003984594
259,1884,204,2037,202,"(43 , 57)",0.9244941048795197,71.0,42.0,"(1599.0 , 611.0)",24.22314432200823
260,1450,176,1541,176,"(48 , -31)",-0.573440526154829,57.0,34.0,"(1384.0 , 605.0)",21.954592314951398
261,1675,192,1790,192,"(40 , 43)",0.8215270139102239,58.0,37.0,"(1541.0 , 612.0)",22.920127592031093
262,1833,250,2051,250,"(90 , -22)",-0.23974310887045658,92.0,32.0,"(984.0 , 611.0)",16.96704490152215
263,2225,248,2642,224,"(37 , -57)",-0.9950380092716609,67.0,57.0,"(1230.0 , 626.0)",21.76320092253858
264,1470,178,1564,178,"(27 , -48)",-1.0584068664841588,55.0,34.0,"(1825.0 , 619.0)",21.911286003846964
265,1716,196,1886,194,"(13 , -58)",-1.3503025654282248,59.0,38.0,"(1284.0 , 626.0)",22.8274953433952
266,2079,222,2225,222,"(56 , 36)",0.5713374798336268,66.0,42.0,"(1464.0 , 624.0)",23.85746533540652
267,280,72,307,72,"(21 , -11)",-0.4825132950224769,23.0,16.0,"(918.0 , 606.0)",11.3667504192892
268,2533,238,2684,238,"(46 , -52)",-0.8465463260467495,69.0,47.0,"(1779.0 , 636.0)",27.762797854883303
269,2451,276,2913,276,"(36 , 75)",1.1232763516377267,83.0,52.0,"(1086.0 , 641.0)",20.937540637208336
270,1609,200,1791,196,"(21 , 61)",1.2392421649189584,64.0,33.0,"(1183.0 , 640.0)",20.1503768868014
271,921,146,970,146,"(15 , 52)",1.2899586021736937,54.0,21.0,"(1967.0 , 636.0)",16.220700209326754
272,1728,186,1789,186,"(51 , -12)",-0.23109066719589708,52.0,41.0,"(1912.0 , 632.0)",25.661334015825293
273,1442,166,1492,166,"(47 , -14)",-0.28950367196138826,49.0,35.0,"(415.0 , 630.0)",24.759330957216793
274,1718,212,1891,212,"(48 , 51)",0.8156919233162234,70.0,39.0,"(584.0 , 647.0)",19.969710870172513
275,1193,152,1234,152,"(20 , -46)",-1.1606689862534056,50.0,30.0,"(59.0 , 644.0)",22.15702048224514
276,1204,152,1247,152,"(25 , -39)",-1.0007558630951863,46.0,34.0,"(798.0 , 644.0)",22.508066615170332
277,2084,284,3095,278,"(81 , 22)",0.2652071174518248,83.0,46.0,"(1640.0 , 650.0)",16.621695502709905
278,823,128,870,128,"(20 , -33)",-1.025932411343353,38.0,32.0,"(1999.0 , 641.0)",17.822553121242173
279,1529,178,1588,178,"(33 , -42)",-0.9048270894157868,53.0,38.0,"(852.0 , 650.0)",23.257354213752
280,1221,160,1288,160,"(37 , 26)",0.6125375566103034,45.0,36.0,"(672.0 , 645.0)",20.532077666068215
281,854,128,879,128,"(36 , -15)",-0.39479111969976155,39.0,30.0,"(152.0 , 643.0)",18.961595189594703
282,1850,200,1959,200,"(56 , 11)",0.1939591472598931,57.0,45.0,"(1386.0 , 648.0)",24.504902432036076
283,876,128,928,128,"(28 , -26)",-0.7483780475235183,38.0,32.0,"(624.0 , 653.0)",19.834474939403563
284,1181,154,1258,154,"(42 , 24)",0.5191461142465229,48.0,37.0,"(2055.0 , 663.0)",21.143445042290217
285,1442,180,1525,180,"(15 , 53)",1.2949904282063742,55.0,35.0,"(1748.0 , 675.0)",20.854607064700726
286,1669,197,1811,196,"(58 , 11)",0.1874291124436737,59.0,40.0,"(1130.0 , 673.0)",21.74431876866163
287,1095,150,1144,150,"(40 , -16)",-0.3805063771123649,43.0,36.0,"(1884.0 , 667.0)",19.85772123562265
288,1354,174,1479,174,"(54 , 12)",0.21866894587394195,55.0,32.0,"(1684.0 , 669.0)",20.299784483759638
289,1345,164,1421,164,"(47 , 10)",0.20963984587421253,48.0,36.0,"(1234.0 , 673.0)",22.66969722017664
290,1970,200,2095,200,"(17 , -53)",-1.2604089196625452,55.0,49.0,"(1333.0 , 683.0)",26.978271133557325
291,1360,184,1599,184,"(44 , 34)",0.65788860518221,55.0,36.0,"(1420.0 , 680.0)",18.50454583026496
292,3198,342,4290,308,"(55 , 65)",0.8685393952858895,85.0,66.0,"(172.0 , 701.0)",21.37317254065971
293,1975,206,2130,206,"(48 , -32)",-0.5880026035475675,57.0,51.0,"(1588.0 , 687.0)",25.47597264065379
294,1039,142,1091,142,"(39 , 19)",0.4533386958545628,43.0,33.0,"(1927.0 , 677.0)",20.625525219356483
295,1197,176,1417,174,"(48 , -4)",-0.08314123188844122,48.0,39.0,"(139.0 , 680.0)",16.815445561863626
296,2086,212,2210,208,"(25 , 61)",1.1818394466158897,65.0,44.0,"(1023.0 , 699.0)",26.111340680502497
297,1523,178,1597,178,"(44 , 37)",0.6991925897216695,57.0,36.0,"(719.0 , 691.0)",23.116595219656904
298,1429,178,1493,178,"(49 , -31)",-0.564083721049657,57.0,33.0,"(908.0 , 690.0)",21.02128623625221
299,986,140,1043,140,"(31 , -31)",-0.7853981633974483,43.0,31.0,"(1525.0 , 687.0)",19.540375166259693
300,1807,222,2022,222,"(62 , -40)",-0.5729661428887062,73.0,33.0,"(2005.0 , 689.0)",19.81737117307639
301,1502,184,1643,184,"(56 , -9)",-0.1593516409039169,56.0,36.0,"(632.0 , 688.0)",21.220976613272267
302,1413,180,1506,180,"(50 , -26)",-0.4795192919925962,56.0,34.0,"(1467.0 , 692.0)",20.26136624629404
303,1041,144,1083,144,"(35 , -28)",-0.6747409422235527,44.0,30.0,"(1867.0 , 693.0)",20.031280577328687
304,867,147,974,148,"(20 , -44)",-1.1441688336680205,48.0,25.0,"(116.0 , 703.0)",14.7599454298085
305,1193,160,1302,160,"(26 , 37)",0.9582587701845933,45.0,36.0,"(1708.0 , 703.0)",19.825758998167984
306,2089,200,2193,200,"(39 , 41)",0.8103929570163685,56.0,54.0,"(1795.0 , 708.0)",29.726865067286706
307,1729,198,1871,188,"(34 , -44)",-0.9129077216126866,55.0,47.0,"(1965.0 , 711.0)",22.64390199600843
308,1413,174,1497,174,"(49 , -27)",-0.5036262961240962,55.0,33.0,"(397.0 , 708.0)",21.608220721010365
309,869,132,932,132,"(13 , -38)",-1.241171919374154,40.0,27.0,"(1277.0 , 713.0)",18.167603025808674
310,1664,178,1724,178,"(14 , -48)",-1.2870022175865687,50.0,42.0,"(51.0 , 720.0)",26.716580756221262
311,1079,156,1169,156,"(41 , -27)",-0.5823529461439831,49.0,30.0,"(1234.0 , 714.0)",17.97620395837136
312,1512,180,1593,180,"(28 , -52)",-1.0768549578753155,59.0,35.0,"(290.0 , 725.0)",22.35049669418775
313,1490,186,1584,186,"(37 , -49)",-0.9240379005316064,61.0,34.0,"(1398.0 , 727.0)",20.572215675071654
314,861,128,884,128,"(30 , 20)",0.5880026035475675,36.0,31.0,"(1631.0 , 716.0)",19.232854665196296
315,1056,158,1152,158,"(8 , -50)",-1.412141064608495,50.0,28.0,"(1740.0 , 726.0)",17.04448842711438
316,1004,148,1105,148,"(9 , 44)",1.3690339824746096,44.0,31.0,"(1671.0 , 725.0)",17.8950268254572
317,1716,190,1865,190,"(51 , -12)",-0.23109066719589708,52.0,46.0,"(2006.0 , 727.0)",24.256721401661082
318,1239,166,1324,166,"(45 , 27)",0.5404195002705842,52.0,30.0,"(1093.0 , 725.0)",19.517052063019392
319,1309,164,1399,164,"(16 , 47)",1.2426764317795913,49.0,36.0,"(649.0 , 732.0)",21.71269847801409
320,1385,164,1442,164,"(37 , 27)",0.6304014214735073,45.0,42.0,"(1458.0 , 729.0)",23.795349465914747
321,2466,304,3192,278,"(88 , -34)",-0.3686959026580498,94.0,51.0,"(779.0 , 738.0)",18.467400545429896
322,793,124,834,124,"(17 , 32)",1.082462375738491,36.0,28.0,"(881.0 , 731.0)",18.03851860318428
323,1250,156,1290,156,"(28 , -38)",-0.9357695914045828,47.0,34.0,"(1184.0 , 736.0)",22.53792236684567
324,1493,228,1676,228,"(51 , 56)",0.8320931674407788,75.0,30.0,"(452.0 , 750.0)",15.095346320486072
325,1526,176,1589,176,"(39 , 40)",0.7980557152315002,55.0,37.0,"(584.0 , 744.0)",23.751543268683413
326,1041,154,1106,154,"(41 , 27)",0.5823529461439831,49.0,29.0,"(917.0 , 743.0)",17.494048462399995
327,1098,150,1157,150,"(17 , 38)",1.1501329776618616,41.0,35.0,"(1507.0 , 749.0)",19.94295013392056
328,2379,246,2640,246,"(44 , 62)",0.9536049352545345,76.0,45.0,"(964.0 , 768.0)",24.040021356119276
329,1245,172,1400,170,"(11 , -47)",-1.3408918986629919,48.0,39.0,"(1705.0 , 756.0)",18.423588545110984
330,1762,223,1924,224,"(46 , -55)",-0.8742723382105562,71.0,35.0,"(1775.0 , 766.0)",19.061275574094978
331,1114,158,1198,158,"(30 , -40)",-0.9272952180016122,50.0,31.0,"(726.0 , 767.0)",18.37536982572239
332,1794,198,1942,198,"(57 , 30)",0.4844779290370232,64.0,39.0,"(1097.0 , 766.0)",23.882623085101002
333,918,132,953,132,"(15 , 38)",1.194835372923591,40.0,29.0,"(1647.0 , 763.0)",19.92330316937798
334,1940,222,2187,218,"(70 , 16)",0.22471116841464267,71.0,39.0,"(2001.0 , 766.0)",21.73241199019391
335,1136,166,1279,166,"(22 , 46)",1.124690777851493,50.0,35.0,"(1606.0 , 770.0)",17.287399974393498
336,2032,214,2139,214,"(27 , -64)",-1.171575557219644,69.0,39.0,"(1281.0 , 781.0)",24.68594093155218
337,1538,170,1577,170,"(46 , 29)",0.5624979310690725,54.0,38.0,"(56.0 , 770.0)",26.1216606458408
338,963,138,998,138,"(38 , -27)",-0.6177557255662326,46.0,30.0,"(1466.0 , 767.0)",19.425186568318665
339,1456,198,1593,192,"(17 , 69)",1.3292306196995707,71.0,26.0,"(693.0 , 789.0)",17.968269949144876
340,546,116,645,116,"(40 , 9)",0.2213144423477913,41.0,19.0,"(792.0 , 766.0)",11.824435962682333
341,682,108,701,108,"(19 , -25)",-0.9209258773829491,31.0,31.0,"(396.0 , 772.0)",20.144345399598954
342,1733,184,1835,184,"(33 , -50)",-0.9874233198010407,59.0,44.0,"(1840.0 , 785.0)",26.429614209219075
343,920,130,953,130,"(28 , 25)",0.7288547264526309,37.0,35.0,"(482.0 , 777.0)",20.82738247007125
344,1878,188,1942,188,"(40 , -41)",-0.7977432152416728,57.0,45.0,"(1033.0 , 784.0)",28.806594601339746
345,1122,154,1222,154,"(36 , 23)",0.56852454773104,42.0,36.0,"(605.0 , 782.0)",19.519747103897693
346,914,136,941,136,"(27 , -30)",-0.83798122500839,40.0,30.0,"(904.0 , 779.0)",18.443650813895957
347,1376,180,1522,176,"(10 , -56)",-1.39408747072486,56.0,33.0,"(661.0 , 793.0)",19.524521594286007
348,1033,146,1105,146,"(35 , -30)",-0.7086262721276703,46.0,32.0,"(844.0 , 783.0)",19.201156107993807
349,836,126,872,126,"(22 , 32)",0.9685089806599324,38.0,30.0,"(159.0 , 786.0)",19.0
350,1093,154,1214,154,"(36 , 29)",0.6781193077490456,46.0,35.0,"(220.0 , 790.0)",18.77058034305114
351,1607,178,1707,178,"(46 , 26)",0.5144513130590277,52.0,39.0,"(1546.0 , 789.0)",25.180320913638344
352,1257,166,1383,166,"(43 , -20)",-0.4353532751523024,47.0,39.0,"(1229.0 , 796.0)",19.930345389877008
353,995,138,1043,138,"(35 , 22)",0.5611634122883522,41.0,34.0,"(1435.0 , 794.0)",20.52681138751788
354,1325,171,1446,172,"(50 , -12)",-0.23554498072086333,51.0,36.0,"(1764.0 , 797.0)",20.33209421020777
355,1577,182,1685,178,"(55 , 23)",0.3960814415643074,59.0,35.0,"(779.0 , 798.0)",23.29076768548719
356,1348,164,1395,164,"(52 , 15)",0.2808377246212028,54.0,32.0,"(419.0 , 803.0)",22.75171240910534
357,1432,186,1507,186,"(44 , 41)",0.750118689803857,60.0,32.0,"(983.0 , 809.0)",19.47686176625668
358,1791,186,1850,186,"(43 , 26)",0.5438324563021223,50.0,46.0,"(1624.0 , 812.0)",27.232151132002308
359,1399,170,1477,170,"(20 , 46)",1.1606689862534056,50.0,40.0,"(311.0 , 815.0)",22.319563929389435
360,988,142,1019,142,"(29 , 39)",0.9314104211087237,48.0,28.0,"(526.0 , 814.0)",19.0
361,2353,312,2717,312,"(59 , -87)",-0.9748783212785956,105.0,30.0,"(947.0 , 840.0)",16.91808778369819
362,1051,152,1143,152,"(37 , -25)",-0.5942137038004338,44.0,33.0,"(1487.0 , 816.0)",18.17577239840099
363,2146,248,2427,240,"(19 , 80)",1.3376165261480801,82.0,41.0,"(263.0 , 836.0)",20.793204443926967
364,1312,164,1396,166,"(46 , -28)",-0.5467888408892474,53.0,36.0,"(577.0 , 815.0)",21.790627287701454
365,934,138,964,138,"(44 , 17)",0.3686959026580498,47.0,27.0,"(96.0 , 810.0)",18.49218940641788
366,375,94,436,94,"(19 , 22)",0.8584387287005677,29.0,20.0,"(1676.0 , 812.0)",10.186473044305652
367,769,132,820,132,"(17 , 41)",1.1777383076129642,44.0,23.0,"(878.0 , 821.0)",15.111456180001682
368,2712,246,2961,240,"(22 , -65)",-1.244437510088134,68.0,56.0,"(1978.0 , 831.0)",28.785324394088818
369,1281,158,1357,158,"(33 , 32)",0.7700147616168531,45.0,39.0,"(1162.0 , 836.0)",22.789225032931597
370,965,144,1003,144,"(30 , -37)",-0.8894981015070477,47.0,27.0,"(784.0 , 838.0)",17.806594601339746
371,1329,166,1445,166,"(33 , -30)",-0.7378150601204649,44.0,42.0,"(1884.0 , 842.0)",21.66946798494806
372,792,136,890,136,"(41 , 15)",0.3507279482482035,43.0,26.0,"(127.0 , 835.0)",14.921215971661088
373,1857,198,2008,198,"(56 , -33)",-0.5325040983018507,65.0,40.0,"(1222.0 , 845.0)",25.1432760823628
374,1723,194,1856,194,"(11 , -57)",-1.3801574208808012,58.0,41.0,"(1795.0 , 852.0)",23.415144010778135
375,1323,166,1484,164,"(42 , 24)",0.5191461142465229,48.0,38.0,"(1581.0 , 843.0)",21.518758797311914
376,1389,170,1540,170,"(25 , -44)",-1.0541011880326194,50.0,38.0,"(1022.0 , 849.0)",22.073301784184505
377,2323,236,2528,234,"(29 , -65)",-1.1511454646597927,71.0,52.0,"(1531.0 , 861.0)",24.97060094565289
378,1256,174,1446,174,"(49 , 20)",0.38752380578027884,52.0,36.0,"(453.0 , 847.0)",18.27600348874112
379,1953,240,2204,240,"(13 , 84)",1.4172525442553405,85.0,36.0,"(594.0 , 868.0)",19.41675222459395
380,1011,142,1049,142,"(29 , -35)",-0.8788749445560378,45.0,32.0,"(1472.0 , 849.0)",19.712346596153054
381,1106,146,1179,146,"(36 , 25)",0.6069876640464079,43.0,37.0,"(1100.0 , 852.0)",21.458391043508676
382,495,96,533,96,"(20 , 24)",0.8760580505981934,31.0,24.0,"(1714.0 , 845.0)",15.0
383,909,130,949,130,"(37 , -20)",-0.49555167348582857,42.0,30.0,"(645.0 , 848.0)",20.365338900488403
384,1653,186,1750,186,"(29 , 47)",1.0179551052023572,55.0,40.0,"(719.0 , 864.0)",23.933431807206485
385,2121,214,2231,214,"(59 , -12)",-0.20065287731988662,60.0,48.0,"(1323.0 , 867.0)",26.274093219876036
386,1310,162,1390,162,"(39 , 23)",0.5328438876193887,45.0,41.0,"(197.0 , 864.0)",22.327218154613753
387,855,130,902,130,"(39 , 14)",0.3446473156180262,41.0,27.0,"(1622.0 , 856.0)",18.31373904088889
388,1169,156,1241,156,"(42 , 16)",0.36397895650964407,44.0,38.0,"(1151.0 , 876.0)",20.23833696070628
389,1836,282,2229,282,"(67 , 63)",0.7546386373269791,91.0,24.0,"(462.0 , 894.0)",14.51562718043543
390,835,122,876,122,"(19 , 31)",1.0209431441183117,36.0,33.0,"(552.0 , 876.0)",20.74038935202843
391,2283,280,2553,280,"(25 , 98)",1.3210215373736482,101.0,28.0,"(1177.0 , 916.0)",18.84337775028535
392,884,132,937,132,"(42 , -10)",-0.23374318086890142,43.0,25.0,"(1834.0 , 881.0)",18.682178936723645
393,1986,222,2136,222,"(39 , -61)",-1.0019484683735376,72.0,38.0,"(1575.0 , 901.0)",22.420550185953815
394,778,128,876,128,"(26 , 26)",0.7853981633974483,36.0,29.0,"(330.0 , 888.0)",16.315612858641877
395,516,100,568,100,"(22 , 23)",0.8076167287241673,31.0,24.0,"(2018.0 , 882.0)",14.55969349108945
396,1065,144,1103,144,"(19 , -44)",-1.1631648213372698,47.0,28.0,"(137.0 , 895.0)",20.801315846429336
397,955,142,1018,142,"(29 , -31)",-0.8187191592756955,42.0,31.0,"(1605.0 , 888.0)",18.028594790343853
398,1144,152,1184,152,"(26 , 44)",1.0370881351556351,51.0,33.0,"(1637.0 , 898.0)",20.679491924311225
399,1976,204,2082,202,"(52 , 34)",0.5790742693677309,62.0,48.0,"(1241.0 , 906.0)",26.0
400,1325,158,1398,158,"(34 , -35)",-0.7998899024629483,48.0,43.0,"(1088.0 , 900.0)",24.162138349822033
401,693,112,716,112,"(25 , -26)",-0.805003494254653,36.0,27.0,"(38.0 , 899.0)",18.460607985830542
402,719,116,746,116,"(23 , -27)",-0.8652281491096857,35.0,28.0,"(1502.0 , 905.0)",17.95463898281274
403,953,134,994,134,"(14 , -41)",-1.2417466319545571,43.0,28.0,"(402.0 , 912.0)",20.490388168742314
404,1399,168,1469,168,"(29 , -36)",-0.8926770190458511,46.0,40.0,"(1761.0 , 913.0)",22.8950268254572
405,1247,154,1294,154,"(35 , -29)",-0.6919213822388589,45.0,41.0,"(103.0 , 915.0)",23.162138349822033
406,1149,166,1259,166,"(47 , -27)",-0.5214344397717438,54.0,33.0,"(988.0 , 912.0)",17.557360212374242
407,1362,200,1549,200,"(28 , 57)",1.1141908549024027,63.0,30.0,"(807.0 , 927.0)",16.265744413134
408,1473,188,1598,188,"(12 , -62)",-1.379611867197882,63.0,31.0,"(1137.0 , 928.0)",19.870680067498927
409,677,118,741,118,"(34 , -12)",-0.3392926144540447,36.0,23.0,"(1867.0 , 909.0)",15.598561225542156
410,1425,172,1492,172,"(15 , -47)",-1.2618655828711551,49.0,39.0,"(1930.0 , 927.0)",22.408739718026
411,2200,230,2406,230,"(65 , 29)",0.4196508621351039,71.0,43.0,"(1319.0 , 929.0)",24.23966326087482
412,1137,154,1220,154,"(23 , 35)",0.9894161429899969,41.0,38.0,"(522.0 , 925.0)",19.919095823937955
413,1059,148,1104,148,"(33 , 34)",0.8003224283875333,47.0,30.0,"(1692.0 , 928.0)",19.39318313834099
414,1502,198,1803,196,"(46 , -32)",-0.6078019961139605,56.0,39.0,"(476.0 , 941.0)",18.706331819674357
415,1556,174,1632,174,"(47 , 17)",0.3470616035394905,49.0,42.0,"(576.0 , 941.0)",25.16287917910775
416,2847,292,3356,282,"(92 , 7)",0.07594063626589467,92.0,49.0,"(975.0 , 953.0)",23.1803251716754
417,1762,204,1882,204,"(35 , -53)",-0.9871605077177353,63.0,39.0,"(1061.0 , 954.0)",22.034503284079523
418,1726,196,1936,196,"(27 , -51)",-1.0838970949836275,57.0,46.0,"(69.0 , 958.0)",23.01923788646684
419,803,134,846,134,"(47 , -15)",-0.30893074392374165,49.0,20.0,"(2006.0 , 946.0)",15.632431614794363
420,1457,176,1619,174,"(49 , -21)",-0.4048917862850834,53.0,39.0,"(1235.0 , 956.0)",22.11393137176071
421,1372,158,1435,158,"(26 , -41)",-1.0056468867881372,48.0,38.0,"(1424.0 , 959.0)",25.779577265987754
422,1806,200,1963,200,"(22 , -56)",-1.1964627107873127,60.0,42.0,"(1480.0 , 966.0)",23.656120255361017
423,1749,236,2212,218,"(21 , -72)",-1.2870022175865687,75.0,38.0,"(1519.0 , 974.0)",17.382695906630374
424,2624,276,3090,276,"(25 , -82)",-1.2748702883306882,85.0,46.0,"(1369.0 , 982.0)",22.77230267469512
425,1929,206,2107,206,"(57 , -29)",-0.47064050200613944,63.0,40.0,"(1635.0 , 967.0)",24.606692282279592
426,1223,154,1297,154,"(22 , -40)",-1.0679531158670357,45.0,37.0,"(1853.0 , 967.0)",22.398757811895383
427,1197,168,1301,168,"(43 , -9)",-0.2063238940297175,43.0,40.0,"(435.0 , 970.0)",18.188238200418684
428,1326,188,1435,180,"(36 , -48)",-0.9272952180016122,60.0,32.0,"(645.0 , 972.0)",17.284684083792747
429,929,163,1118,164,"(42 , 17)",0.38460471482221353,45.0,31.0,"(612.0 , 973.0)",13.702587924165464
430,1220,172,1386,172,"(41 , -36)",-0.7205541358442416,54.0,32.0,"(844.0 , 984.0)",17.920127592031093
431,888,126,915,126,"(34 , -16)",-0.4398425828157362,37.0,32.0,"(1972.0 , 981.0)",21.289711071668933
432,1343,170,1404,170,"(47 , 19)",0.3841693643925995,50.0,37.0,"(1753.0 , 985.0)",20.976756749969116
433,783,132,846,132,"(34 , 19)",0.5095922648089258,38.0,29.0,"(458.0 , 990.0)",15.5071443154641
