Cell id,Area,Perimeter,Convex hull area,Convex hull perimeter,Major axis vector,Major axis angle (rad),Major axis length,Minor axis length,Centroids,Fibre length
434,2104,220,2289,218,"(24 , 69)",1.236059489478082,73.0,41.0,"(118.0 , 1009.0)",24.652018189012963
435,1180,156,1275,156,"(41 , -11)",-0.26211984126547283,42.0,38.0,"(739.0 , 993.0)",20.533814687380612
436,1026,144,1056,144,"(44 , 11)",0.24497866312686414,45.0,29.0,"(1301.0 , 988.0)",19.568323274845017
437,829,122,858,122,"(21 , 32)",0.9900399732272261,38.0,30.0,"(2023.0 , 993.0)",20.437694101250948
438,1629,196,1698,196,"(27 , -52)",-1.0918827282473107,58.0,36.0,"(636.0 , 1005.0)",21.215112021100392
439,1555,178,1632,178,"(47 , -21)",-0.42019671360927524,51.0,41.0,"(159.0 , 1003.0)",23.87840937269872
440,944,142,1029,142,"(19 , -40)",-1.1273479903751584,44.0,28.0,"(806.0 , 1004.0)",17.716580756221262
441,1152,158,1234,158,"(7 , 42)",1.4056476493802699,42.0,38.0,"(1241.0 , 1008.0)",19.29480264882325
442,981,144,1057,144,"(34 , 36)",0.8139618212362083,49.0,30.0,"(963.0 , 1006.0)",18.25176065070115
443,1994,222,2199,222,"(61 , 14)",0.225601243836024,62.0,49.0,"(1562.0 , 1013.0)",22.541693004646007
444,2450,282,3097,260,"(64 , -49)",-0.6534263411807619,80.0,55.0,"(1503.0 , 1028.0)",20.297908410107055
445,831,126,866,126,"(20 , -36)",-1.0636978224025597,41.0,27.0,"(2059.0 , 1014.0)",18.801574900799707
446,2379,234,2477,234,"(42 , -62)",-0.9753864513161641,74.0,41.0,"(69.0 , 1029.0)",26.200619200981578
447,1465,192,1635,192,"(56 , 24)",0.4048917862850834,60.0,35.0,"(1813.0 , 1017.0)",19.034503284079523
448,1033,154,1105,154,"(30 , -42)",-0.9505468408120751,51.0,27.0,"(1208.0 , 1021.0)",17.304481605773358
449,1642,210,1768,210,"(59 , 41)",0.6073052251662507,71.0,34.0,"(1611.0 , 1028.0)",19.119616539050966
450,2222,206,2352,206,"(31 , 52)",1.03320968013615,60.0,55.0,"(1327.0 , 1032.0)",30.75753148730846
451,1498,168,1555,168,"(17 , 44)",1.2021004241368467,47.0,41.0,"(1034.0 , 1029.0)",25.69049356969991
452,2260,240,2625,240,"(55 , -46)",-0.6965239885843404,71.0,46.0,"(1144.0 , 1034.0)",23.39398956455375
453,2490,232,2631,232,"(51 , 47)",0.7446044805295828,69.0,54.0,"(1271.0 , 1040.0)",28.436509001811036
454,811,130,872,130,"(37 , 10)",0.2639637236257046,38.0,26.0,"(1695.0 , 1031.0)",16.839540236634175
455,1388,183,1569,184,"(43 , -39)",-0.7366563120875167,58.0,35.0,"(878.0 , 1047.0)",19.196986988290764
456,549,100,575,100,"(18 , 26)",0.9652516631899266,31.0,23.0,"(619.0 , 1040.0)",16.282202112918654
457,2348,234,2612,234,"(57 , -48)",-0.6998928697192437,74.0,51.0,"(1099.0 , 1057.0)",25.72424676685523
458,1563,186,1659,186,"(53 , -29)",-0.5006677248747361,60.0,32.0,"(1965.0 , 1050.0)",22.020416670212704
459,1055,148,1124,148,"(43 , -18)",-0.39644128321844135,46.0,32.0,"(984.0 , 1049.0)",19.27995485333065
460,653,108,658,108,"(28 , -11)",-0.3743336160075839,30.0,28.0,"(1380.0 , 1046.0)",18.282202112918654
461,754,124,783,124,"(7 , 37)",1.3838170568759856,37.0,26.0,"(593.0 , 1053.0)",16.61250543006184
462,883,140,960,140,"(40 , 23)",0.5218342798144103,46.0,29.0,"(764.0 , 1050.0)",16.50675799109307
463,2556,250,2862,248,"(72 , -27)",-0.3587706702705722,76.0,55.0,"(837.0 , 1061.0)",25.754251946653746
464,1541,220,1696,220,"(65 , 35)",0.4939413689195812,73.0,29.0,"(1813.0 , 1062.0)",16.477279431483552
465,723,116,757,116,"(16 , -31)",-1.09432890732119,34.0,28.0,"(919.0 , 1059.0)",18.137219508799785
466,840,124,866,124,"(32 , 20)",0.5585993153435624,37.0,31.0,"(519.0 , 1059.0)",20.0
467,1297,187,1400,187,"(34 , 40)",0.866302262552679,52.0,43.0,"(792.0 , 1071.0)",16.941234510634292
468,1804,198,2006,196,"(53 , -34)",-0.5703832816499418,62.0,47.0,"(1509.0 , 1069.0)",24.07855236222768
469,665,110,684,110,"(25 , -18)",-0.6240230529767569,30.0,29.0,"(562.0 , 1062.0)",17.9475134127286
470,2090,226,2223,226,"(22 , 73)",1.2780832515708995,76.0,36.0,"(643.0 , 1086.0)",23.299849397931943
471,1277,160,1375,160,"(17 , -43)",-1.1943059923483736,46.0,39.0,"(1205.0 , 1074.0)",22.02779924438857
472,1416,176,1488,176,"(57 , -17)",-0.28984648991161976,59.0,32.0,"(1714.0 , 1075.0)",21.19649149801724
473,1516,186,1653,186,"(32 , 47)",0.9730379352018146,56.0,34.0,"(1837.0 , 1090.0)",21.07855236222768
474,2222,234,2449,220,"(64 , 19)",0.2885873618940774,66.0,48.0,"(1368.0 , 1087.0)",23.855375597359988
475,1595,190,1704,190,"(42 , -50)",-0.8721365020734334,65.0,38.0,"(1564.0 , 1094.0)",21.78521825875242
476,1271,154,1330,154,"(27 , 37)",0.9403949053213894,45.0,40.0,"(1610.0 , 1090.0)",23.965558146251368
477,1123,152,1204,152,"(13 , -44)",-1.2835148733977624,45.0,32.0,"(1049.0 , 1093.0)",20.083527132831083
478,1520,194,1677,194,"(14 , -61)",-1.3451950829588726,62.0,34.0,"(255.0 , 1102.0)",19.651256526496688
479,1814,226,1996,226,"(68 , -28)",-0.3906070436976868,73.0,34.0,"(972.0 , 1094.0)",19.37521043830686
480,1108,158,1186,158,"(37 , -37)",-0.7853981633974483,52.0,30.0,"(1268.0 , 1092.0)",18.233829681863263
481,680,116,710,116,"(29 , -17)",-0.5302157727766299,33.0,28.0,"(918.0 , 1094.0)",16.311422459550478
482,1541,174,1632,174,"(42 , 31)",0.6358384235237452,52.0,42.0,"(1147.0 , 1100.0)",24.758335186008686
483,1682,190,1790,190,"(45 , 29)",0.5724598138180512,53.0,47.0,"(1662.0 , 1106.0)",23.53648606735648
484,1455,178,1508,178,"(57 , 18)",0.30587887140485215,59.0,32.0,"(707.0 , 1098.0)",21.58166672726832
485,1597,194,1716,194,"(53 , 28)",0.4860319293400963,59.0,33.0,"(871.0 , 1102.0)",21.01818783267741
486,1671,178,1751,178,"(32 , 48)",0.982793723247329,57.0,43.0,"(1090.0 , 1109.0)",26.914494604931026
487,2812,246,3059,244,"(45 , 52)",0.8574382287842761,68.0,55.0,"(1452.0 , 1122.0)",30.351163745654958
488,1082,150,1172,150,"(38 , 29)",0.6518691143055769,47.0,37.0,"(1519.0 , 1108.0)",19.493056894630893
489,1077,154,1133,154,"(47 , -21)",-0.42019671360927524,51.0,30.0,"(1901.0 , 1113.0)",18.369177860802605
490,719,118,740,118,"(37 , -11)",-0.28897540999256643,38.0,23.0,"(2024.0 , 1113.0)",17.201626123751154
491,968,143,1037,142,"(41 , 9)",0.21608497229678642,41.0,29.0,"(911.0 , 1123.0)",18.141408347059667
492,1192,148,1227,148,"(21 , 39)",1.0768549578753155,44.0,36.0,"(1198.0 , 1130.0)",23.69586530434993
493,968,138,1021,138,"(13 , 38)",1.241171919374154,40.0,32.0,"(207.0 , 1134.0)",19.591948484124426
494,1509,184,1618,184,"(15 , -54)",-1.299849476456476,56.0,36.0,"(421.0 , 1141.0)",21.36263001049016
495,1195,164,1270,164,"(50 , 7)",0.13909594148207133,50.0,32.0,"(1250.0 , 1133.0)",18.954592314951398
496,2096,232,2345,232,"(59 , -19)",-0.3115468269026879,61.0,50.0,"(1366.0 , 1143.0)",22.391012370470285
497,828,131,903,132,"(15 , -35)",-1.1659045405098132,38.0,34.0,"(1503.0 , 1137.0)",17.111505826966585
498,1402,166,1456,166,"(48 , 12)",0.24497866312686414,49.0,36.0,"(1558.0 , 1137.0)",23.60446983182672
499,1829,192,1891,192,"(55 , -11)",-0.19739555984988078,56.0,42.0,"(1826.0 , 1141.0)",26.20550528229663
500,1922,238,2099,238,"(53 , -59)",-0.8389184318567634,79.0,31.0,"(972.0 , 1155.0)",19.27252182897864
501,2662,238,2833,238,"(35 , -58)",-1.0278451863633038,67.0,56.0,"(1636.0 , 1154.0)",29.864716974525113
502,1987,218,2196,218,"(19 , -59)",-1.2592494998922086,61.0,45.0,"(1027.0 , 1153.0)",23.14318255944969
503,1239,156,1329,156,"(30 , -31)",-0.8017901377054536,43.0,39.0,"(784.0 , 1146.0)",22.207144376253336
504,1950,224,2184,224,"(59 , -42)",-0.6186443509247471,72.0,41.0,"(1152.0 , 1150.0)",21.561649284554875
505,1371,196,1526,192,"(68 , 14)",0.2030452172534651,69.0,28.0,"(2032.0 , 1145.0)",16.906386928237573
506,981,148,1101,148,"(32 , 35)",0.8301443948520639,47.0,30.0,"(1729.0 , 1153.0)",17.302284396407792
507,1029,148,1089,148,"(26 , 33)",0.9034901918165422,42.0,37.0,"(905.0 , 1151.0)",18.560911085414226
508,1006,148,1131,148,"(10 , -44)",-1.3473197256542635,45.0,28.0,"(1102.0 , 1159.0)",17.94744111674235
509,1500,170,1535,170,"(14 , -49)",-1.2924966677897853,50.0,37.0,"(562.0 , 1162.0)",25.0
510,1316,180,1498,180,"(29 , 50)",1.0452125332432864,57.0,37.0,"(1059.0 , 1175.0)",18.372946088611304
511,1227,180,1346,180,"(37 , 40)",0.8243395064944876,54.0,29.0,"(1485.0 , 1172.0)",16.75110621634893
512,1951,210,2118,210,"(64 , 12)",0.18534794999569476,65.0,42.0,"(110.0 , 1172.0)",24.123072752674577
513,1414,176,1490,176,"(49 , -32)",-0.5785242144177052,58.0,33.0,"(719.0 , 1171.0)",21.152680682408274
514,1046,144,1094,144,"(16 , -37)",-1.1626472230398073,40.0,36.0,"(236.0 , 1173.0)",20.188611699158102
515,1430,184,1524,182,"(30 , -54)",-1.0636978224025597,61.0,31.0,"(875.0 , 1183.0)",19.80839829258241
516,1962,204,2165,204,"(55 , -25)",-0.4266274931268761,60.0,48.0,"(1282.0 , 1176.0)",25.721550680470923
517,1059,154,1141,154,"(43 , 28)",0.5771922138734609,51.0,32.0,"(180.0 , 1173.0)",17.926959388559016
518,1345,158,1371,158,"(14 , -43)",-1.2560386654035878,45.0,37.0,"(506.0 , 1178.0)",24.82859924887879
519,2720,252,3008,252,"(61 , 40)",0.5803981873938742,72.0,59.0,"(1377.0 , 1189.0)",27.658805905855417
520,1170,148,1203,148,"(36 , -21)",-0.5280744484263598,41.0,36.0,"(1894.0 , 1173.0)",22.893264020334115
521,2111,280,2596,270,"(49 , 78)",1.0098955195425248,92.0,38.0,"(1503.0 , 1202.0)",17.189016293956428
522,2029,202,2099,202,"(41 , -46)",-0.842806278034248,61.0,45.0,"(1585.0 , 1188.0)",27.669099886338252
523,1522,180,1652,180,"(12 , -47)",-1.3208177053340742,48.0,42.0,"(937.0 , 1189.0)",22.572338507994196
524,1904,262,2244,242,"(84 , 24)",0.27829965900511133,87.0,34.0,"(1169.0 , 1182.0)",16.650742073190095
525,2013,246,2253,246,"(78 , -41)",-0.4839493878600246,88.0,34.0,"(679.0 , 1196.0)",19.43754643390379
526,2459,218,2540,218,"(54 , -27)",-0.4636476090008061,60.0,56.0,"(2050.0 , 1199.0)",31.889161890809973
527,1049,154,1160,154,"(23 , 39)",1.037952439175508,45.0,31.0,"(330.0 , 1196.0)",17.68534170350135
528,1356,228,1743,220,"(34 , -68)",-1.1071487177940904,76.0,28.0,"(1554.0 , 1212.0)",13.491380164385816
529,2300,266,2600,266,"(47 , 73)",0.9987668055492562,86.0,38.0,"(1763.0 , 1217.0)",20.432115307950163
530,905,130,947,130,"(33 , 17)",0.4756952188549921,37.0,31.0,"(1971.0 , 1196.0)",20.201626123751154
531,1908,226,2196,226,"(42 , -56)",-0.9272952180016122,70.0,35.0,"(1668.0 , 1221.0)",20.663566025621357
532,1554,182,1651,182,"(49 , 15)",0.2970642123410428,51.0,40.0,"(112.0 , 1212.0)",22.778864464996474
533,1930,206,2092,206,"(46 , 38)",0.690446457054692,59.0,49.0,"(1449.0 , 1224.0)",24.625290699246623
534,1119,148,1187,148,"(38 , -23)",-0.5442804849459799,44.0,35.0,"(834.0 , 1214.0)",21.188611699158102
535,2507,296,3489,284,"(30 , -82)",-1.220068378546693,87.0,44.0,"(1408.0 , 1248.0)",19.51146909669889
536,1538,172,1596,172,"(46 , -20)",-0.41012734054149097,50.0,40.0,"(1092.0 , 1222.0)",25.364807911451603
537,1320,154,1355,154,"(30 , 34)",0.8478169733934057,45.0,42.0,"(1867.0 , 1223.0)",25.762260797143004
538,1392,200,1462,200,"(24 , 74)",1.2571756745781983,77.0,24.0,"(991.0 , 1242.0)",16.713366045813522
539,2764,264,2995,264,"(13 , -85)",-1.4190311714671935,85.0,42.0,"(1347.0 , 1249.0)",26.100125313479992
540,863,132,911,132,"(23 , 32)",0.9475969968608307,39.0,28.0,"(189.0 , 1226.0)",17.96670362162709
541,804,118,836,118,"(22 , 30)",0.9380474917927134,37.0,33.0,"(880.0 , 1225.0)",21.360589701950147
542,1189,154,1241,154,"(13 , -44)",-1.2835148733977624,45.0,34.0,"(1030.0 , 1233.0)",21.375456210456292
543,2582,228,2696,228,"(28 , 64)",1.1583858851975093,69.0,52.0,"(1181.0 , 1250.0)",31.173656859710086
544,1776,194,1860,194,"(11 , -61)",-1.3923858274438563,61.0,36.0,"(1620.0 , 1251.0)",24.494792231684393
545,1131,146,1189,146,"(32 , 30)",0.7531512809621944,43.0,40.0,"(1931.0 , 1243.0)",22.31373904088889
546,2161,248,2488,248,"(32 , 75)",1.1675148450760604,81.0,34.0,"(922.0 , 1263.0)",20.97561700646797
547,1811,198,1965,198,"(54 , 27)",0.4636476090008061,60.0,40.0,"(573.0 , 1253.0)",24.216606240458937
548,1620,202,1797,200,"(65 , 11)",0.1676424378312157,65.0,33.0,"(689.0 , 1253.0)",20.0
549,1111,164,1250,164,"(46 , 8)",0.17219081452293902,46.0,36.0,"(1526.0 , 1256.0)",17.125327227373354
550,888,158,981,158,"(33 , -44)",-0.9272952180016122,55.0,23.0,"(1819.0 , 1258.0)",13.572215675071654
551,1631,182,1678,182,"(23 , -51)",-1.1471274049173805,55.0,40.0,"(1998.0 , 1264.0)",24.541708084865313
552,1629,204,1762,204,"(59 , -32)",-0.4969686048790533,67.0,34.0,"(139.0 , 1261.0)",19.823085463760208
553,580,116,649,116,"(20 , -32)",-1.0121970114513341,37.0,23.0,"(1486.0 , 1260.0)",12.84450557859649
554,2218,210,2285,210,"(55 , 26)",0.4415923623072912,60.0,48.0,"(443.0 , 1269.0)",29.299784483759638
555,1122,152,1193,152,"(13 , 50)",1.3164282682416306,51.0,25.0,"(955.0 , 1272.0)",20.055641555073638
556,970,144,1004,144,"(38 , -28)",-0.6350267353903137,47.0,27.0,"(1867.0 , 1265.0)",17.94452991473221
557,2249,236,2525,234,"(55 , -52)",-0.7573681234376018,75.0,47.0,"(1291.0 , 1286.0)",23.90014245043151
558,968,144,1094,144,"(14 , 38)",1.2178059389679863,40.0,37.0,"(860.0 , 1274.0)",17.889229723725165
559,2422,230,2549,230,"(28 , 56)",1.1071487177940904,62.0,51.0,"(1688.0 , 1286.0)",27.763658597601488
560,1298,168,1376,168,"(57 , -13)",-0.22423475110909613,58.0,28.0,"(1070.0 , 1274.0)",20.412966855077098
561,1711,214,1812,214,"(67 , 36)",0.4930508972048112,76.0,33.0,"(340.0 , 1281.0)",19.569924845352908
562,1268,164,1360,164,"(19 , 46)",1.1790963873574725,49.0,32.0,"(1009.0 , 1290.0)",20.677598567098425
563,1865,204,2041,204,"(17 , 59)",1.2902595350565746,61.0,40.0,"(485.0 , 1298.0)",23.870680067498927
564,1359,183,1515,184,"(49 , 28)",0.5191461142465229,56.0,36.0,"(818.0 , 1293.0)",18.656412197717334
565,1860,212,2080,210,"(23 , -62)",-1.215565464748215,66.0,46.0,"(531.0 , 1309.0)",22.194156398501274
566,2153,236,2383,236,"(62 , 39)",0.5614936632670988,73.0,43.0,"(691.0 , 1306.0)",22.558265683422803
567,248,78,279,78,"(21 , -18)",-0.7086262721276703,27.0,11.0,"(1458.0 , 1292.0)",8.0
568,839,130,884,130,"(27 , -33)",-0.8850668158886104,42.0,28.0,"(1813.0 , 1301.0)",17.760597027016324
569,1271,170,1366,170,"(27 , -51)",-1.0838970949836275,57.0,33.0,"(1940.0 , 1310.0)",19.36452939748145
570,1536,184,1632,184,"(54 , -7)",-0.12891077168399143,54.0,38.0,"(590.0 , 1307.0)",21.91681084241541
571,1654,214,1995,214,"(50 , 44)",0.7216548508647612,66.0,35.0,"(825.0 , 1318.0)",18.740109321230598
572,790,124,835,124,"(27 , 28)",0.8035779784704266,38.0,29.0,"(1904.0 , 1306.0)",17.92330316937798
573,1000,140,1040,140,"(31 , 34)",0.8315192794119595,46.0,30.0,"(1866.0 , 1310.0)",20.0
574,1822,206,1971,206,"(36 , 52)",0.9652516631899266,63.0,41.0,"(1530.0 , 1323.0)",22.68594093155218
575,1008,142,1091,142,"(17 , -37)",-1.1401038154083887,40.0,34.0,"(1976.0 , 1323.0)",19.61761982573141
576,2048,274,2290,274,"(79 , -55)",-0.6081727784477289,96.0,30.0,"(1757.0 , 1334.0)",17.077728560476835
577,869,134,902,134,"(46 , -9)",-0.19321148384780604,46.0,22.0,"(1644.0 , 1319.0)",17.58616953716045
578,2913,366,3626,348,"(121 , -53)",-0.41284390494258444,132.0,42.0,"(1236.0 , 1340.0)",17.613262353789096
579,1547,170,1604,170,"(42 , 35)",0.6947382761967033,54.0,41.0,"(327.0 , 1339.0)",26.398757811895383
580,925,134,954,134,"(26 , -31)",-0.8728935041998396,40.0,29.0,"(745.0 , 1335.0)",19.45542809481186
581,1940,198,2015,198,"(19 , -52)",-1.2204821145594944,55.0,47.0,"(404.0 , 1348.0)",26.911286003846964
582,1292,188,1456,188,"(42 , -38)",-0.7354397676755056,56.0,32.0,"(458.0 , 1343.0)",16.71799214054656
583,1230,166,1326,166,"(12 , -51)",-1.3397056595989996,52.0,32.0,"(651.0 , 1349.0)",19.31329226766621
584,1809,216,1936,216,"(12 , 77)",1.4161957813636958,77.0,32.0,"(1358.0 , 1366.0)",20.72839048077175
585,1313,184,1403,184,"(39 , 47)",0.878154483585592,61.0,29.0,"(596.0 , 1359.0)",17.662745369390493
586,1150,154,1213,154,"(46 , -23)",-0.4636476090008061,51.0,30.0,"(1911.0 , 1350.0)",20.272273866441815
587,1120,148,1166,148,"(46 , 14)",0.29544083714372,48.0,29.0,"(1620.0 , 1353.0)",21.2202661619405
588,1270,172,1340,172,"(57 , 19)",0.3217505543966422,60.0,26.0,"(547.0 , 1356.0)",18.93758116896807
589,1475,178,1528,178,"(31 , 43)",0.946160904023283,53.0,39.0,"(874.0 , 1370.0)",22.022233207010977
590,1284,180,1431,180,"(34 , -50)",-0.973619668702219,60.0,31.0,"(1185.0 , 1373.0)",17.7786848223676
591,2596,266,2777,266,"(81 , 42)",0.4783524313786575,91.0,42.0,"(1439.0 , 1375.0)",23.765353634316803
592,1413,172,1479,172,"(41 , -38)",-0.747441718209134,55.0,37.0,"(186.0 , 1371.0)",22.1193869821789
593,1623,194,1725,194,"(24 , 54)",1.1525719972156676,59.0,37.0,"(694.0 , 1386.0)",21.495370767218446
594,1870,204,2090,204,"(47 , -39)",-0.6926418432093046,61.0,53.0,"(816.0 , 1385.0)",23.96298833080845
595,2118,210,2198,210,"(54 , 24)",0.41822432957922906,59.0,47.0,"(1823.0 , 1389.0)",27.23638980668044
596,1010,150,1110,150,"(34 , 32)",0.7551044034786732,46.0,33.0,"(103.0 , 1379.0)",17.59397076260562
597,1881,200,2012,200,"(39 , -42)",-0.8224182792713783,57.0,48.0,"(443.0 , 1393.0)",25.120289390750543
598,1341,174,1482,172,"(45 , 25)",0.507098504392337,51.0,40.0,"(1262.0 , 1391.0)",20.02128623625221
599,1445,170,1491,170,"(51 , -11)",-0.21243202050874216,52.0,35.0,"(302.0 , 1397.0)",23.49342219125179
600,1333,174,1516,174,"(17 , 46)",1.2167988899630005,49.0,40.0,"(620.0 , 1401.0)",19.851532819229064
601,1760,196,1894,196,"(35 , 44)",0.8988331552046647,56.0,40.0,"(1078.0 , 1404.0)",23.682022197655673
602,2290,210,2387,210,"(39 , 44)",0.8455664145524581,58.0,53.0,"(1897.0 , 1408.0)",30.907177118310816
603,1287,166,1334,166,"(15 , -49)",-1.2737321144538538,51.0,33.0,"(1967.0 , 1413.0)",20.637353954974934
604,1262,164,1355,164,"(27 , -44)",-1.0204103791181054,51.0,37.0,"(522.0 , 1412.0)",20.53051050954128
605,1257,164,1334,164,"(53 , -13)",-0.2405342479459046,54.0,29.0,"(251.0 , 1409.0)",20.408739718026
606,892,136,988,136,"(35 , -16)",-0.4287780274460164,38.0,33.0,"(1564.0 , 1410.0)",17.75192319072808
607,2534,254,2768,254,"(70 , -14)",-0.19739555984988078,71.0,55.0,"(195.0 , 1431.0)",24.79276553407619
608,1542,178,1668,178,"(35 , -40)",-0.851966327173272,53.0,42.0,"(1422.0 , 1428.0)",23.56557858454168
609,1034,146,1092,146,"(26 , -33)",-0.9034901918165422,42.0,31.0,"(1384.0 , 1427.0)",19.230083960829457
610,1072,150,1134,150,"(20 , -44)",-1.1441688336680205,48.0,31.0,"(487.0 , 1431.0)",19.217494701217777
611,1403,180,1562,170,"(17 , 53)",1.2604089196625452,55.0,33.0,"(726.0 , 1440.0)",20.060072173320147
612,953,136,995,136,"(40 , 16)",0.3805063771123649,43.0,28.0,"(1298.0 , 1431.0)",19.752193151224994
613,831,124,863,124,"(17 , -31)",-1.069192272605776,35.0,31.0,"(2054.0 , 1433.0)",19.59824574900862
614,902,140,934,140,"(27 , 38)",0.9530406012286641,46.0,27.0,"(644.0 , 1436.0)",17.02779924438857
615,910,142,1007,142,"(23 , -38)",-1.0265158418489166,44.0,27.0,"(452.0 , 1441.0)",16.785032727787097
616,1794,190,1858,190,"(26 , 50)",1.0912770348023004,56.0,42.0,"(1764.0 , 1450.0)",26.0
617,2393,262,2816,262,"(79 , -13)",-0.16309529221024077,80.0,43.0,"(858.0 , 1449.0)",21.942566650455632
618,2045,242,2304,242,"(50 , 64)",0.9075933340888034,81.0,35.0,"(767.0 , 1463.0)",20.309827071782834
619,902,130,924,130,"(35 , 10)",0.27829965900511133,36.0,30.0,"(287.0 , 1444.0)",20.08025765162578
620,1618,198,1713,198,"(53 , 37)",0.6094585379449204,64.0,35.0,"(977.0 , 1452.0)",20.651256526496688
621,1184,158,1231,158,"(51 , -20)",-0.37372681996555346,54.0,27.0,"(1852.0 , 1446.0)",20.102835258729176
622,2550,254,2846,254,"(67 , -19)",-0.27632727497506515,69.0,58.0,"(116.0 , 1459.0)",25.0
623,1450,210,1576,210,"(32 , 67)",1.1252190398203148,74.0,29.0,"(539.0 , 1467.0)",16.357919262997598
624,744,116,763,116,"(13 , 34)",1.2055948770067237,36.0,26.0,"(579.0 , 1457.0)",19.151142198203896
625,1025,140,1082,140,"(14 , 36)",1.1999050379822342,38.0,35.0,"(681.0 , 1458.0)",20.85786437626905
626,993,140,1039,140,"(21 , -35)",-1.0303768265243125,40.0,32.0,"(412.0 , 1462.0)",19.768453788272183
627,1127,148,1188,148,"(41 , -25)",-0.5475622359399975,48.0,34.0,"(1491.0 , 1460.0)",21.443650813895957
628,1422,174,1509,174,"(39 , -33)",-0.702256931509007,51.0,36.0,"(1418.0 , 1470.0)",21.81475155779856
629,1329,162,1386,162,"(44 , 25)",0.5166951387622772,50.0,37.0,"(45.0 , 1473.0)",22.85772123562265
630,843,126,880,126,"(30 , -27)",-0.7328151017865066,40.0,30.0,"(1291.0 , 1470.0)",19.283208277129383
631,2920,270,3370,270,"(77 , -23)",-0.2902648999290442,80.0,61.0,"(1936.0 , 1489.0)",27.049412859638245
632,1488,174,1605,174,"(44 , 27)",0.5503859476767912,51.0,38.0,"(1610.0 , 1481.0)",23.3940307371169
633,1016,144,1076,144,"(30 , 28)",0.7509290623979403,41.0,34.0,"(470.0 , 1483.0)",19.26679946931849
634,721,114,744,114,"(15 , -28)",-1.0789871508061981,31.0,29.0,"(1254.0 , 1480.0)",18.9475134127286
635,1555,176,1642,176,"(49 , 14)",0.27829965900511133,50.0,40.0,"(350.0 , 1487.0)",24.480778704056863
636,1264,176,1443,176,"(30 , -46)",-0.992894389832651,54.0,30.0,"(1399.0 , 1496.0)",18.07703720636856
637,1587,200,1806,200,"(27 , 50)",1.0756630633264925,56.0,41.0,"(172.0 , 1494.0)",19.784110140523744
638,2079,206,2190,206,"(50 , 31)",0.5549957273385867,58.0,49.0,"(1034.0 , 1507.0)",27.557360212374242
639,1571,176,1657,176,"(23 , 43)",1.0796327285086362,48.0,49.0,"(1083.0 , 1504.0)",24.8950268254572
640,2123,220,2300,220,"(63 , 19)",0.2929123975255233,65.0,43.0,"(1829.0 , 1505.0)",24.966685164637585
641,998,132,1021,132,"(26 , 32)",0.8884797719201486,41.0,35.0,"(428.0 , 1504.0)",23.460607985830542
642,1088,148,1133,148,"(10 , 40)",1.3258176636680326,41.0,36.0,"(582.0 , 1507.0)",20.23694538575979
643,1740,218,2096,218,"(35 , -51)",-0.9693416199346234,61.0,41.0,"(386.0 , 1519.0)",19.42508018540883
644,1274,164,1360,164,"(43 , -24)",-0.5090708884223831,49.0,34.0,"(836.0 , 1510.0)",20.825758998167984
645,1072,146,1109,146,"(35 , -31)",-0.7248661436153412,46.0,30.0,"(499.0 , 1514.0)",20.367734195098322
646,1265,174,1444,174,"(36 , 40)",0.83798122500839,53.0,34.0,"(1690.0 , 1518.0)",18.45504042726361
647,1265,152,1310,152,"(40 , -21)",-0.483447001567199,45.0,36.0,"(1290.0 , 1518.0)",24.620911839740348
648,1088,144,1133,144,"(38 , 21)",0.5048613716591264,43.0,32.0,"(144.0 , 1519.0)",21.57779489814404
649,1129,142,1183,142,"(25 , -36)",-0.9638086627484886,43.0,37.0,"(1468.0 , 1523.0)",24.043560762610397
